,Referencia,Fecha Alta,Tipo,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
1339,1340,24/04/2005,Oficina,Venta,Tarragona,172.0,1033548.0,01/01/2006,Carmen
1340,1341,25/04/2005,Local,Venta,Girona,132.0,1007688.0,26/12/2005,Luisa
1341,1342,25/04/2005,Parking,Venta,Barcelona,194.0,1698664.0,20/03/2006,Carmen
1342,1343,25/04/2005,Suelo,Alquiler,Barcelona,269.0,2292149.0,22/01/2006,Carmen
1343,1344,25/04/2005,,Venta,Tarragona,285.0,1500240.0,20/08/2005,Carmen
1345,1346,25/04/2005,Local,Alquiler,Barcelona,50.0,333650.0,16/12/2005,Carmen
1347,1348,26/04/2005,Casa,Venta,Lleida,201.0,1850004.0,15/01/2006,Joaquín
1350,1351,26/04/2005,Piso,Venta,Tarragona,59.0,505040.0,08/09/2005,Carmen
1351,1352,,Piso,Venta,Girona,189.0,1064637.0,29/11/2005,Jesús
1352,1353,27/04/2005,Industrial,Alquiler,Barcelona,269.0,1702501.0,10/12/2005,Luisa
1353,1354,28/04/2005,Industrial,Venta,Barcelona,242.0,2418064.0,24/10/2005,Jesús
1355,1356,28/04/2005,Suelo,Venta,Barcelona,161.0,1421308.0,12/11/2005,Pedro
1356,1357,28/04/2005,Local,Venta,Lleida,285.0,1827420.0,06/02/2006,Luisa
1357,1358,29/04/2005,Local,Venta,Tarragona,274.0,2474494.0,25/03/2006,Carmen
1358,1359,29/04/2005,Parking,Venta,Tarragona,256.0,1059328.0,17/04/2006,Jesús
1359,1360,29/04/2005,Parking,Venta,Tarragona,196.0,1201480.0,18/09/2005,María
1360,1361,30/04/2005,Local,Venta,Tarragona,186.0,1179612.0,06/10/2005,Carmen
1361,1362,30/04/2005,Oficina,Alquiler,Tarragona,172.0,1441188.0,12/04/2006,Luisa
1369,1370,02/05/2005,Oficina,Alquiler,Lleida,240.0,1270800.0,25/04/2006,Luisa
1371,1372,04/05/2005,Industrial,Venta,Barcelona,286.0,2633774.0,01/09/2005,Carmen
1372,1373,04/05/2005,Suelo,Venta,Lleida,224.0,2211328.0,23/02/2006,Pedro
1373,1374,04/05/2005,Local,Venta,Barcelona,214.0,1287210.0,21/12/2005,Joaquín
1374,1375,04/05/2005,Casa,Venta,Girona,175.0,1363950.0,11/09/2005,Jesús
1377,1378,05/05/2005,Oficina,Alquiler,Tarragona,186.0,1543428.0,25/08/2005,Pedro
1378,1379,06/05/2005,Parking,Alquiler,Barcelona,119.0,1013523.0,17/08/2005,Joaquín
1381,1382,06/05/2005,Parking,Venta,Tarragona,248.0,1352096.0,14/03/2006,Jesús
1384,1385,08/05/2005,Parking,Venta,Barcelona,258.0,2066064.0,25/11/2005,María
1385,1386,08/05/2005,Casa,Alquiler,Barcelona,245.0,1244600.0,03/01/2006,Luisa
1386,1387,08/05/2005,Oficina,Alquiler,Lleida,141.0,843180.0,25/12/2005,Carmen
1387,1388,08/05/2005,Casa,Venta,Girona,270.0,2288520.0,02/11/2005,Joaquín
1388,1389,08/05/2005,Parking,Venta,Girona,203.0,1892772.0,26/03/2006,María
1389,1390,09/05/2005,Oficina,Venta,Lleida,111.0,924741.0,15/03/2006,Carmen
1390,1391,09/05/2005,Industrial,Alquiler,Girona,160.0,804640.0,03/04/2006,Carmen
1391,1392,09/05/2005,Suelo,Alquiler,Girona,235.0,1046925.0,05/12/2005,Carmen
1392,1393,09/05/2005,Oficina,Venta,Tarragona,44.0,305756.0,02/11/2005,Carmen
1393,1394,09/05/2005,Casa,Venta,Barcelona,254.0,2011934.0,04/03/2006,Jesús
1394,1395,10/05/2005,Local,Venta,Girona,252.0,1923264.0,21/09/2005,Carmen
1395,1396,10/05/2005,Industrial,Alquiler,Lleida,292.0,1177052.0,30/04/2006,Jesús
1396,1397,10/05/2005,Local,Alquiler,Lleida,223.0,1623217.0,12/08/2005,Luisa
1399,1400,13/05/2005,Suelo,Venta,Lleida,190.0,1670100.0,10/11/2005,María
1400,1401,13/05/2005,Casa,Venta,Barcelona,280.0,2349200.0,13/04/2006,Pedro
1401,1402,13/05/2005,Industrial,Venta,Tarragona,155.0,1133050.0,28/02/2006,Pedro
1402,1403,14/05/2005,Suelo,Alquiler,Girona,254.0,2417572.0,20/09/2005,María
1403,1404,15/05/2005,Local,Venta,Barcelona,188.0,1453428.0,14/09/2005,Joaquín
1405,1406,15/05/2005,Parking,Venta,Barcelona,163.0,1531222.0,28/10/2005,Joaquín
1406,1407,16/05/2005,Oficina,Venta,Tarragona,233.0,1864000.0,06/12/2005,Luisa
1407,1408,16/05/2005,Parking,Venta,Barcelona,185.0,1384355.0,15/11/2005,Luisa
1408,1409,16/05/2005,Industrial,Venta,Lleida,206.0,1733696.0,16/09/2005,Pedro
1409,1410,18/05/2005,Oficina,Venta,Tarragona,80.0,662000.0,08/04/2006,Carmen
1411,1412,18/05/2005,Industrial,Alquiler,Girona,233.0,2120067.0,24/02/2006,Jesús
1413,1414,21/05/2005,Piso,Alquiler,Tarragona,209.0,1206766.0,09/11/2005,Joaquín
1414,1415,21/05/2005,Suelo,Alquiler,Barcelona,179.0,896969.0,14/09/2005,Carmen
1416,1417,21/05/2005,Piso,Venta,Tarragona,262.0,1137866.0,23/10/2005,Joaquín
1417,1418,21/05/2005,Piso,Alquiler,Tarragona,87.0,520521.0,15/09/2005,Carmen
1418,1419,21/05/2005,Industrial,Alquiler,Barcelona,244.0,1300276.0,21/03/2006,Joaquín
1419,1420,21/05/2005,Oficina,Venta,Tarragona,169.0,1040871.0,02/09/2005,Pedro
1420,1421,22/05/2005,Industrial,Venta,Barcelona,196.0,1584856.0,02/09/2005,Joaquín
1421,1422,22/05/2005,Parking,Alquiler,Girona,282.0,1132230.0,20/03/2006,Pedro
1422,1423,23/05/2005,Parking,Alquiler,Tarragona,280.0,1240400.0,04/11/2005,Jesús
1423,1424,23/05/2005,Local,Alquiler,Barcelona,185.0,1583785.0,17/09/2005,Luisa
1426,1427,24/05/2005,Parking,Alquiler,Girona,223.0,2228439.0,17/09/2005,Carmen
1427,1428,24/05/2005,Suelo,Alquiler,Tarragona,195.0,1539135.0,02/10/2005,Luisa
1428,1429,25/05/2005,Local,Alquiler,Lleida,200.0,1046800.0,03/03/2006,María
1430,1431,25/05/2005,Piso,Venta,Barcelona,208.0,1792128.0,15/04/2006,Jesús
1432,1433,26/05/2005,Industrial,Alquiler,Tarragona,273.0,1610973.0,21/03/2006,Pedro
1435,1436,27/05/2005,Industrial,Venta,Lleida,175.0,1428350.0,08/11/2005,Jesús
1436,1437,27/05/2005,Industrial,Venta,Barcelona,261.0,1435239.0,22/03/2006,Joaquín
1437,1438,28/05/2005,Parking,Venta,Lleida,108.0,1001376.0,10/02/2006,Carmen
1438,1439,28/05/2005,Industrial,Venta,Girona,233.0,1306664.0,30/10/2005,Luisa
1439,1440,28/05/2005,Parking,Venta,Girona,255.0,1504755.0,31/10/2005,Luisa
1440,1441,29/05/2005,Industrial,Alquiler,Tarragona,249.0,2116251.0,14/01/2006,Carmen
1441,1442,29/05/2005,Industrial,Venta,Barcelona,160.0,1496320.0,08/05/2006,María
1447,1448,31/05/2005,Oficina,Alquiler,Lleida,188.0,1579012.0,14/04/2006,María
1450,1451,02/06/2005,Suelo,Venta,Barcelona,269.0,1779435.0,18/05/2006,Jesús
1452,1453,04/06/2005,Suelo,Alquiler,Lleida,258.0,1687836.0,25/03/2006,María
1453,1454,04/06/2005,Piso,Alquiler,Tarragona,193.0,1605374.0,13/01/2006,Joaquín
1454,1455,04/06/2005,Casa,Venta,Tarragona,182.0,1047774.0,31/01/2006,Jesús
1455,1456,05/06/2005,Oficina,Venta,Tarragona,223.0,2190752.0,24/04/2006,Joaquín
1457,1458,05/06/2005,Parking,Venta,Girona,277.0,1691085.0,19/11/2005,Pedro
1459,1460,06/06/2005,Oficina,Alquiler,Girona,228.0,1039452.0,11/01/2006,Carmen
1462,1463,07/06/2005,Parking,Alquiler,Tarragona,177.0,1591584.0,30/10/2005,Joaquín
1463,1464,07/06/2005,Casa,Venta,Girona,179.0,1393157.0,26/11/2005,Luisa
1466,1467,09/06/2005,Casa,Venta,Lleida,299.0,2333097.0,15/09/2005,María
1467,1468,09/06/2005,Oficina,Alquiler,Tarragona,131.0,1297686.0,01/05/2006,Carmen
1469,1470,09/06/2005,Industrial,Alquiler,Tarragona,274.0,2690954.0,17/05/2006,Joaquín
1471,1472,10/06/2005,Parking,Alquiler,Lleida,141.0,1250952.0,26/02/2006,Luisa
1472,1473,10/06/2005,Piso,Venta,Barcelona,213.0,1955340.0,23/04/2006,Jesús
1473,1474,11/06/2005,Casa,Alquiler,Tarragona,269.0,2549313.0,20/02/2006,Carmen
1475,1476,11/06/2005,Parking,Alquiler,Lleida,248.0,2172232.0,20/09/2005,Pedro
1477,1478,12/06/2005,Casa,Alquiler,Tarragona,229.0,1504301.0,08/04/2006,Joaquín
1479,1480,13/06/2005,Oficina,Venta,Barcelona,124.0,1053628.0,13/04/2006,María
1480,1481,13/06/2005,Local,Alquiler,Tarragona,261.0,1344933.0,24/09/2005,Pedro
1483,1484,13/06/2005,Parking,Alquiler,Barcelona,282.0,2677590.0,08/04/2006,Luisa
1484,1485,14/06/2005,Oficina,Venta,Barcelona,151.0,1484028.0,24/03/2006,Jesús
1485,1486,15/06/2005,Local,Alquiler,Girona,167.0,1121906.0,12/11/2005,Carmen
1486,1487,15/06/2005,Casa,Venta,Lleida,109.0,537915.0,16/05/2006,Carmen
1488,1489,15/06/2005,Suelo,Venta,Lleida,144.0,1323792.0,17/09/2005,Jesús
1490,1491,16/06/2005,Oficina,Alquiler,Girona,138.0,1241034.0,05/06/2006,Carmen
1491,1492,16/06/2005,Piso,Alquiler,Tarragona,165.0,1405305.0,01/02/2006,Carmen
1492,1493,16/06/2005,Industrial,Alquiler,Tarragona,250.0,1001750.0,23/11/2005,Joaquín
1493,1494,17/06/2005,Suelo,Alquiler,Tarragona,201.0,1471320.0,11/03/2006,Carmen
1494,1495,17/06/2005,Casa,Venta,Girona,199.0,1590010.0,13/04/2006,Carmen
1495,1496,18/06/2005,Suelo,Venta,Lleida,278.0,2520904.0,12/05/2006,Luisa
1498,1499,19/06/2005,Industrial,Alquiler,Barcelona,175.0,1084300.0,10/10/2005,Luisa
1501,1502,21/06/2005,Industrial,Venta,Girona,120.0,1175160.0,28/11/2005,Carmen
1502,1503,21/06/2005,Industrial,Alquiler,Lleida,157.0,977011.0,03/03/2006,Carmen
1505,1506,22/06/2005,Suelo,Alquiler,Girona,256.0,2512640.0,16/03/2006,Jesús
1507,1508,22/06/2005,Casa,Venta,Girona,274.0,2594780.0,23/02/2006,María
1508,1509,22/06/2005,Piso,Venta,Girona,244.0,2180628.0,05/02/2006,Pedro
1510,1511,23/06/2005,Piso,Venta,Lleida,213.0,1587063.0,02/02/2006,Carmen
1511,1512,23/06/2005,Casa,Alquiler,Girona,261.0,2419209.0,25/05/2006,María
1514,1515,26/06/2005,Piso,Alquiler,Lleida,200.0,1689000.0,30/09/2005,Luisa
1515,1516,27/06/2005,Industrial,Venta,Lleida,182.0,805714.0,20/03/2006,Carmen
1516,1517,28/06/2005,Suelo,Alquiler,Girona,139.0,1217501.0,20/11/2005,Joaquín
1517,1518,28/06/2005,Local,Alquiler,Girona,151.0,1456999.0,01/10/2005,Carmen
1518,1519,28/06/2005,Piso,Venta,Lleida,74.0,659858.0,27/05/2006,Carmen
1519,1520,28/06/2005,Local,Venta,Lleida,175.0,999950.0,30/10/2005,Carmen
1521,1522,29/06/2005,Suelo,Venta,Barcelona,40.0,306120.0,24/11/2005,Carmen
1522,1523,29/06/2005,Local,Venta,Lleida,158.0,1454232.0,24/01/2006,Pedro
1524,1525,30/06/2005,Local,Venta,Tarragona,252.0,2283372.0,12/02/2006,Carmen
1527,1528,30/06/2005,Oficina,Alquiler,Girona,204.0,1132608.0,12/11/2005,María
1528,1529,30/06/2005,Oficina,Alquiler,Girona,185.0,1257075.0,06/06/2006,María
1530,1531,01/07/2005,Local,Venta,Lleida,251.0,2325766.0,20/10/2005,Joaquín
1531,1532,01/07/2005,Piso,Alquiler,Girona,260.0,1542580.0,03/05/2006,Luisa
1533,1534,02/07/2005,Local,Alquiler,Barcelona,217.0,1742293.0,13/04/2006,Pedro
1536,1537,04/07/2005,Piso,Venta,Barcelona,197.0,1035826.0,27/05/2006,Jesús
1537,1538,04/07/2005,Industrial,Alquiler,Girona,161.0,1405852.0,14/05/2006,Pedro
1538,1539,04/07/2005,Oficina,Venta,Tarragona,103.0,850368.0,30/10/2005,Carmen
1539,1540,05/07/2005,Suelo,Alquiler,Tarragona,227.0,2223919.0,19/11/2005,Joaquín
1540,1541,06/07/2005,Local,Venta,Lleida,124.0,1045816.0,12/03/2006,Carmen
1541,1542,06/07/2005,Industrial,Venta,Tarragona,243.0,2401083.0,08/04/2006,Joaquín
1543,1544,06/07/2005,Parking,Venta,Lleida,199.0,1573493.0,02/07/2006,Luisa
1545,1546,07/07/2005,Piso,Alquiler,Girona,135.0,1294110.0,08/03/2006,Jesús
1546,1547,07/07/2005,Piso,Venta,Barcelona,214.0,1258534.0,27/01/2006,María
1550,1551,09/07/2005,Suelo,Alquiler,Girona,167.0,944385.0,15/02/2006,Carmen
1555,1556,12/07/2005,Piso,Alquiler,Tarragona,183.0,1388238.0,13/06/2006,Joaquín
1556,1557,12/07/2005,Local,Venta,Barcelona,159.0,1582845.0,15/04/2006,Pedro
1559,1560,14/07/2005,Casa,Alquiler,Girona,177.0,1074921.0,25/10/2005,Luisa
1560,1561,15/07/2005,Casa,Alquiler,Barcelona,291.0,1823406.0,02/05/2006,Pedro
1562,1563,15/07/2005,Suelo,Venta,Girona,206.0,1881810.0,10/07/2006,Joaquín
1563,1564,15/07/2005,Parking,Venta,Lleida,240.0,1983840.0,18/10/2005,Pedro
1566,1567,16/07/2005,Oficina,Alquiler,Tarragona,296.0,2057496.0,13/11/2005,Jesús
1567,1568,17/07/2005,Piso,Alquiler,Lleida,210.0,2005080.0,25/04/2006,Pedro
1568,1569,17/07/2005,Oficina,Alquiler,Tarragona,273.0,2202837.0,27/06/2006,María
1570,1571,18/07/2005,Casa,Venta,Barcelona,127.0,583692.0,11/01/2006,Carmen
1571,1572,18/07/2005,Local,Alquiler,Barcelona,300.0,1716300.0,21/04/2006,María
1572,1573,18/07/2005,Local,Venta,Barcelona,202.0,1271388.0,10/01/2006,Joaquín
1573,1574,18/07/2005,Piso,Alquiler,Barcelona,203.0,1699719.0,10/01/2006,Jesús
1574,1575,19/07/2005,Industrial,Venta,Barcelona,275.0,1620575.0,18/02/2006,Joaquín
1575,1576,20/07/2005,Piso,Alquiler,Lleida,298.0,2207286.0,09/07/2006,Pedro
1576,1577,20/07/2005,Piso,Alquiler,Tarragona,288.0,1186560.0,05/11/2005,Luisa
1577,1578,20/07/2005,Local,Venta,Girona,178.0,1723040.0,05/04/2006,Jesús
1578,1579,20/07/2005,Suelo,Venta,Tarragona,141.0,1207101.0,20/02/2006,María
1579,1580,21/07/2005,Piso,Venta,Tarragona,110.0,786830.0,18/11/2005,Carmen
1580,1581,21/07/2005,Suelo,Alquiler,Tarragona,233.0,2224917.0,27/10/2005,Jesús
1581,1582,21/07/2005,Parking,Alquiler,Lleida,297.0,2463021.0,13/03/2006,María
1582,1583,22/07/2005,Suelo,Alquiler,Girona,300.0,1832100.0,02/05/2006,Carmen
1584,1585,22/07/2005,Casa,Venta,Girona,203.0,1026774.0,04/07/2006,Pedro
1585,1586,22/07/2005,Industrial,Venta,Tarragona,291.0,1447434.0,02/02/2006,María
1587,1588,23/07/2005,Local,Alquiler,Girona,245.0,2170945.0,14/05/2006,Jesús
1588,1589,23/07/2005,Casa,Venta,Lleida,287.0,1607487.0,01/11/2005,Carmen
1590,1591,24/07/2005,Parking,Venta,Tarragona,255.0,1627920.0,12/03/2006,Jesús
1591,1592,24/07/2005,Parking,Venta,Barcelona,207.0,1107864.0,15/05/2006,Luisa
1593,1594,25/07/2005,Local,Venta,Girona,80.0,568880.0,29/10/2005,Carmen
1595,1596,25/07/2005,Suelo,Alquiler,Barcelona,264.0,2133120.0,26/01/2006,María
1596,1597,26/07/2005,Parking,Venta,Lleida,256.0,1656064.0,02/02/2006,Pedro
1597,1598,26/07/2005,Industrial,Alquiler,Girona,167.0,1606206.0,11/12/2005,Joaquín
1598,1599,26/07/2005,Suelo,Alquiler,Girona,245.0,1311730.0,06/01/2006,Pedro
1599,1600,27/07/2005,Oficina,Alquiler,Lleida,114.0,764370.0,24/02/2006,Carmen
1600,1601,28/07/2005,Industrial,Venta,Lleida,136.0,1309544.0,19/11/2005,Joaquín
1602,1603,28/07/2005,Piso,Alquiler,Barcelona,165.0,687720.0,20/02/2006,Carmen
1603,1604,29/07/2005,Suelo,Venta,Tarragona,132.0,807048.0,31/10/2005,Carmen
1604,1605,30/07/2005,Casa,Alquiler,Barcelona,260.0,1301560.0,29/12/2005,Carmen
1605,1606,31/07/2005,Piso,Alquiler,Barcelona,211.0,1951328.0,03/01/2006,Luisa
1609,1610,01/08/2005,Piso,Venta,Lleida,245.0,2292465.0,10/06/2006,Carmen
1611,1612,03/08/2005,Oficina,Venta,Lleida,275.0,2110900.0,24/07/2006,Pedro
1612,1613,03/08/2005,Industrial,Alquiler,Girona,84.0,690396.0,08/02/2006,Carmen
1618,1619,04/08/2005,Casa,Alquiler,Girona,222.0,1477410.0,06/05/2006,María
1620,1621,04/08/2005,Casa,Venta,Girona,286.0,1658800.0,27/11/2005,María
1621,1622,04/08/2005,Industrial,Venta,Tarragona,233.0,1782683.0,28/07/2006,Pedro
1624,1625,05/08/2005,Oficina,Alquiler,Lleida,73.0,328646.0,01/02/2006,Carmen
1625,1626,05/08/2005,Local,Venta,Barcelona,188.0,1209216.0,14/03/2006,María
1626,1627,06/08/2005,Parking,Venta,Barcelona,245.0,1202705.0,10/12/2005,Jesús
1627,1628,06/08/2005,Parking,Venta,Girona,297.0,2440449.0,03/08/2006,Carmen
1630,1631,07/08/2005,Local,Alquiler,Barcelona,300.0,1900200.0,09/12/2005,Pedro
1632,1633,07/08/2005,Suelo,Venta,Lleida,201.0,1522977.0,24/11/2005,Carmen
1634,1635,08/08/2005,Piso,Alquiler,Barcelona,250.0,1669250.0,04/01/2006,María
1635,1636,08/08/2005,Suelo,Venta,Girona,224.0,1448384.0,20/12/2005,Joaquín
1637,1638,08/08/2005,Piso,Venta,Girona,184.0,1156808.0,26/04/2006,Carmen
1638,1639,09/08/2005,Parking,Venta,Lleida,300.0,2155200.0,05/08/2006,Jesús
1639,1640,09/08/2005,Parking,Alquiler,Tarragona,162.0,1297134.0,14/02/2006,María
1641,1642,10/08/2005,Industrial,Venta,Lleida,276.0,2667816.0,16/12/2005,Joaquín
1642,1643,10/08/2005,Piso,Alquiler,Tarragona,130.0,1246050.0,27/11/2005,Luisa
1643,1644,10/08/2005,Local,Venta,Barcelona,269.0,2384954.0,12/02/2006,María
1645,1646,11/08/2005,Parking,Venta,Girona,184.0,1147608.0,29/06/2006,Luisa
1646,1647,12/08/2005,Local,Venta,Tarragona,297.0,2888325.0,27/11/2005,Pedro
1648,1649,14/08/2005,Local,Venta,Barcelona,119.0,906780.0,21/11/2005,Carmen
1649,1650,14/08/2005,Casa,Alquiler,Tarragona,57.0,293037.0,27/11/2005,Carmen
1651,1652,15/08/2005,Casa,Alquiler,Girona,63.0,601398.0,01/03/2006,Carmen
1652,1653,15/08/2005,Piso,Alquiler,Lleida,159.0,761928.0,05/02/2006,Carmen
1657,1658,16/08/2005,Parking,Alquiler,Barcelona,232.0,1643256.0,22/02/2006,María
1658,1659,16/08/2005,Suelo,Alquiler,Barcelona,221.0,1069640.0,01/06/2006,Joaquín
1659,1660,16/08/2005,Suelo,Alquiler,Lleida,212.0,1926868.0,24/11/2005,Carmen
1661,1662,17/08/2005,Piso,Venta,Lleida,167.0,1423007.0,08/04/2006,Carmen
1663,1664,19/08/2005,Oficina,Venta,Girona,272.0,2233120.0,13/12/2005,Luisa
1664,1665,19/08/2005,Industrial,Alquiler,Lleida,238.0,2275994.0,15/06/2006,Joaquín
1668,1669,23/08/2005,Oficina,Alquiler,Girona,203.0,1933372.0,31/01/2006,Jesús
1669,1670,23/08/2005,Local,Venta,Tarragona,263.0,1499889.0,08/08/2006,Pedro
1670,1671,24/08/2005,Industrial,Venta,Tarragona,236.0,1707224.0,05/02/2006,Pedro
1671,1672,25/08/2005,Oficina,Venta,Girona,227.0,1789214.0,02/12/2005,Joaquín
1672,1673,26/08/2005,Industrial,Venta,Lleida,223.0,1509710.0,11/01/2006,Jesús
1673,1674,26/08/2005,Casa,Venta,Girona,242.0,2290046.0,24/01/2006,María
1674,1675,26/08/2005,Piso,Alquiler,Tarragona,216.0,2045304.0,09/04/2006,Jesús
1675,1676,27/08/2005,Oficina,Venta,Tarragona,239.0,2181353.0,15/06/2006,María
1676,1677,27/08/2005,Industrial,Venta,Lleida,300.0,2625600.0,08/01/2006,María
1680,1681,28/08/2005,Casa,Venta,Girona,284.0,1459192.0,02/07/2006,María
1681,1682,28/08/2005,Casa,Alquiler,Girona,265.0,1441070.0,04/08/2006,Jesús
1683,1684,28/08/2005,Industrial,Alquiler,Girona,224.0,1932448.0,03/02/2006,Carmen
1684,1685,28/08/2005,Piso,Alquiler,Barcelona,254.0,1191260.0,27/07/2006,Pedro
1687,1688,29/08/2005,Piso,Alquiler,Lleida,252.0,1923516.0,23/05/2006,Pedro
1688,1689,29/08/2005,Piso,Alquiler,Girona,108.0,581580.0,04/08/2006,Carmen
1689,1690,30/08/2005,Parking,Venta,Girona,142.0,681884.0,12/06/2006,Carmen
1692,1693,30/08/2005,Suelo,Venta,Lleida,233.0,2171327.0,09/01/2006,Jesús
1693,1694,31/08/2005,Local,Venta,Girona,275.0,1826825.0,14/05/2006,Jesús
1694,1695,31/08/2005,Casa,Alquiler,Girona,248.0,1234048.0,28/02/2006,Jesús
1695,1696,31/08/2005,Industrial,Venta,Barcelona,158.0,1473982.0,29/08/2006,Carmen
1696,1697,01/09/2005,Industrial,Venta,Girona,116.0,1143412.0,03/07/2006,María
1697,1698,02/09/2005,Industrial,Alquiler,Barcelona,213.0,1333593.0,06/04/2006,Jesús
1698,1699,03/09/2005,Industrial,Alquiler,Barcelona,202.0,1558430.0,26/01/2006,Jesús
1699,1700,03/09/2005,Parking,Venta,Barcelona,163.0,1150128.0,18/03/2006,Joaquín
1700,1701,03/09/2005,Piso,Venta,Barcelona,245.0,1517285.0,07/05/2006,Luisa
1702,1703,06/09/2005,Industrial,Venta,Lleida,288.0,2171520.0,28/08/2006,Carmen
1704,1705,06/09/2005,Local,Alquiler,Tarragona,170.0,1429020.0,14/12/2005,Pedro
1705,1706,06/09/2005,Industrial,Alquiler,Tarragona,261.0,2026404.0,05/02/2006,Carmen
1707,1708,07/09/2005,Casa,Alquiler,Tarragona,205.0,1762180.0,14/05/2006,Jesús
1709,1710,07/09/2005,Local,Venta,Barcelona,272.0,2074000.0,14/08/2006,Joaquín
1710,1711,08/09/2005,Local,Venta,Barcelona,299.0,1424436.0,17/01/2006,Carmen
1711,1712,08/09/2005,Parking,Alquiler,Lleida,115.0,907580.0,11/07/2006,Carmen
1712,1713,09/09/2005,Piso,Venta,Girona,201.0,1333434.0,17/02/2006,María
1715,1716,09/09/2005,Oficina,Venta,Tarragona,187.0,1031305.0,17/02/2006,Joaquín
1717,1718,09/09/2005,Local,Venta,Barcelona,218.0,1911424.0,22/07/2006,Carmen
1719,1720,10/09/2005,Local,Venta,Barcelona,254.0,1668526.0,29/12/2005,Carmen
1721,1722,10/09/2005,Piso,Alquiler,Tarragona,250.0,2478000.0,27/04/2006,Carmen
1722,1723,10/09/2005,Oficina,Alquiler,Lleida,142.0,1201462.0,06/08/2006,Jesús
1723,1724,10/09/2005,Parking,Venta,Tarragona,270.0,1798470.0,02/03/2006,Joaquín
1725,1726,11/09/2005,Oficina,Alquiler,Lleida,194.0,1931658.0,14/12/2005,Jesús
1726,1727,11/09/2005,Industrial,Venta,Tarragona,271.0,2028164.0,07/01/2006,María
1727,1728,11/09/2005,Piso,Alquiler,Tarragona,240.0,1602720.0,03/06/2006,Joaquín
1728,1729,11/09/2005,Suelo,Venta,Tarragona,185.0,1230990.0,19/05/2006,Jesús
1729,1730,12/09/2005,Oficina,Venta,Tarragona,194.0,1490114.0,18/12/2005,Luisa
1730,1731,12/09/2005,Parking,Venta,Tarragona,223.0,2143922.0,20/04/2006,Jesús
1732,1733,13/09/2005,Industrial,Venta,Barcelona,140.0,864080.0,08/02/2006,Carmen
1734,1735,14/09/2005,Parking,Alquiler,Girona,258.0,1430352.0,14/01/2006,María
1735,1736,14/09/2005,Industrial,Alquiler,Tarragona,176.0,1043856.0,25/05/2006,Jesús
1740,1741,16/09/2005,Oficina,Venta,Tarragona,79.0,441373.0,02/02/2006,Carmen
1742,1743,17/09/2005,Casa,Venta,Girona,292.0,2630336.0,08/01/2006,Joaquín
1745,1746,19/09/2005,Parking,Alquiler,Barcelona,193.0,1540140.0,08/08/2006,Jesús
1746,1747,20/09/2005,Piso,Alquiler,Girona,240.0,2183760.0,27/01/2006,Jesús
1750,1751,21/09/2005,Parking,Alquiler,Girona,258.0,1758786.0,24/02/2006,Jesús
1752,1753,21/09/2005,Casa,Alquiler,Tarragona,185.0,1129980.0,10/04/2006,Pedro
1753,1754,21/09/2005,Piso,Venta,Lleida,55.0,433235.0,23/03/2006,Carmen
1754,1755,22/09/2005,Casa,Venta,Barcelona,182.0,1305304.0,06/06/2006,Luisa
1756,1757,24/09/2005,Suelo,Alquiler,Tarragona,204.0,878424.0,23/07/2006,Carmen
1758,1759,25/09/2005,Casa,Venta,Tarragona,232.0,2133472.0,18/05/2006,Carmen
1760,1761,26/09/2005,Piso,Venta,Lleida,214.0,1689316.0,17/01/2006,Carmen
1761,1762,26/09/2005,Casa,Venta,Girona,191.0,1514057.0,20/09/2006,Luisa
1765,1766,29/09/2005,Oficina,Venta,Barcelona,231.0,2299374.0,15/05/2006,Jesús
1770,1771,01/10/2005,Local,Alquiler,Tarragona,285.0,1779825.0,28/02/2006,María
1773,1774,01/10/2005,Casa,Venta,Lleida,193.0,1033515.0,30/12/2005,Pedro
1775,1776,01/10/2005,Parking,Venta,Tarragona,229.0,2215117.0,01/08/2006,Jesús
1776,1777,02/10/2005,Local,Venta,Girona,279.0,1512738.0,08/07/2006,Luisa
1777,1778,02/10/2005,Local,Alquiler,Barcelona,204.0,1929228.0,14/05/2006,Pedro
1781,1782,02/10/2005,Casa,Alquiler,Barcelona,258.0,1146552.0,26/07/2006,Luisa
1782,1783,03/10/2005,Piso,Venta,Lleida,300.0,1506300.0,24/04/2006,Pedro
1786,1787,03/10/2005,Parking,Venta,Tarragona,299.0,2669472.0,10/06/2006,Joaquín
1789,1790,04/10/2005,Local,Venta,Girona,238.0,2184364.0,11/08/2006,Luisa
1790,1791,04/10/2005,Oficina,Alquiler,Girona,228.0,1747392.0,24/05/2006,Carmen
1792,1793,05/10/2005,Casa,Alquiler,Barcelona,274.0,1753052.0,28/02/2006,Joaquín
1794,1795,05/10/2005,Oficina,Venta,Barcelona,224.0,1420160.0,03/05/2006,Jesús
1795,1796,06/10/2005,Casa,Alquiler,Girona,208.0,1811680.0,31/05/2006,Jesús
1796,1797,06/10/2005,Suelo,Alquiler,Lleida,132.0,882420.0,06/10/2006,Carmen
1797,1798,06/10/2005,Local,Alquiler,Barcelona,211.0,1522998.0,02/06/2006,Luisa
1798,1799,06/10/2005,Oficina,Alquiler,Lleida,289.0,2249576.0,18/06/2006,Carmen
1799,1800,06/10/2005,Industrial,Venta,Lleida,160.0,1319520.0,02/08/2006,Jesús
