,Referencia,Fecha Alta,Tipo,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
1517,1518,28/06/2005,Local,Alquiler,Girona,151.0,1456999.0,01/10/2005,Carmen
1518,1519,28/06/2005,Piso,Venta,Lleida,74.0,659858.0,27/05/2006,Carmen
1519,1520,28/06/2005,Local,Venta,Lleida,175.0,999950.0,30/10/2005,Carmen
1522,1523,29/06/2005,Local,Venta,Lleida,158.0,1454232.0,24/01/2006,Pedro
1523,1524,29/06/2005,Piso,Alquiler,Tarragona,134.0,880380.0,11/12/2005,María
1524,1525,30/06/2005,Local,Venta,Tarragona,252.0,2283372.0,12/02/2006,Carmen
1526,1527,30/06/2005,Parking,Venta,Tarragona,50.0,400600.0,02/10/2005,María
1529,1530,30/06/2005,Piso,Alquiler,Tarragona,69.0,480240.0,07/06/2006,Jesús
1530,1531,01/07/2005,Local,Venta,Lleida,251.0,2325766.0,20/10/2005,Joaquín
1531,1532,01/07/2005,Piso,Alquiler,Girona,260.0,1542580.0,03/05/2006,Luisa
1532,1533,01/07/2005,Local,Alquiler,Girona,71.0,540452.0,24/01/2006,Jesús
1533,1534,02/07/2005,Local,Alquiler,Barcelona,217.0,1742293.0,13/04/2006,Pedro
1535,1536,04/07/2005,Parking,Venta,Girona,43.0,361759.0,01/12/2005,Jesús
1536,1537,04/07/2005,Piso,Venta,Barcelona,197.0,1035826.0,27/05/2006,Jesús
1537,1538,04/07/2005,Industrial,Alquiler,Girona,161.0,1405852.0,14/05/2006,Pedro
1540,1541,06/07/2005,Local,Venta,Lleida,124.0,1045816.0,12/03/2006,Carmen
1541,1542,06/07/2005,Industrial,Venta,Tarragona,243.0,2401083.0,08/04/2006,Joaquín
1543,1544,06/07/2005,Parking,Venta,Lleida,199.0,1573493.0,02/07/2006,Luisa
1545,1546,07/07/2005,Piso,Alquiler,Girona,135.0,1294110.0,08/03/2006,Jesús
1546,1547,07/07/2005,Piso,Venta,Barcelona,214.0,1258534.0,27/01/2006,María
1549,1550,09/07/2005,Piso,Alquiler,Barcelona,176.0,804144.0,24/11/2005,María
1551,1552,10/07/2005,Parking,Venta,Barcelona,108.0,436428.0,28/04/2006,Jesús
1552,1553,11/07/2005,Piso,Alquiler,Barcelona,130.0,859040.0,06/11/2005,Joaquín
1555,1556,12/07/2005,Piso,Alquiler,Tarragona,183.0,1388238.0,13/06/2006,Joaquín
1556,1557,12/07/2005,Local,Venta,Barcelona,159.0,1582845.0,15/04/2006,Pedro
1558,1559,13/07/2005,Piso,Alquiler,Girona,138.0,824688.0,16/05/2006,Joaquín
1561,1562,15/07/2005,Local,Venta,Girona,74.0,583638.0,17/10/2005,Luisa
1563,1564,15/07/2005,Parking,Venta,Lleida,240.0,1983840.0,18/10/2005,Pedro
1564,1565,16/07/2005,Piso,Venta,Tarragona,80.0,533840.0,29/05/2006,Luisa
1565,1566,16/07/2005,Piso,Alquiler,Lleida,140.0,706440.0,02/06/2006,Pedro
1567,1568,17/07/2005,Piso,Alquiler,Lleida,210.0,2005080.0,25/04/2006,Pedro
1569,1570,17/07/2005,Parking,Alquiler,Barcelona,67.0,347931.0,28/04/2006,Pedro
1571,1572,18/07/2005,Local,Alquiler,Barcelona,300.0,1716300.0,21/04/2006,María
1572,1573,18/07/2005,Local,Venta,Barcelona,202.0,1271388.0,10/01/2006,Joaquín
1573,1574,18/07/2005,Piso,Alquiler,Barcelona,203.0,1699719.0,10/01/2006,Jesús
1574,1575,19/07/2005,Industrial,Venta,Barcelona,275.0,1620575.0,18/02/2006,Joaquín
1575,1576,20/07/2005,Piso,Alquiler,Lleida,298.0,2207286.0,09/07/2006,Pedro
1576,1577,20/07/2005,Piso,Alquiler,Tarragona,288.0,1186560.0,05/11/2005,Luisa
1577,1578,20/07/2005,Local,Venta,Girona,178.0,1723040.0,05/04/2006,Jesús
1579,1580,21/07/2005,Piso,Venta,Tarragona,110.0,786830.0,18/11/2005,Carmen
1581,1582,21/07/2005,Parking,Alquiler,Lleida,297.0,2463021.0,13/03/2006,María
1583,1584,22/07/2005,Industrial,Venta,Girona,191.0,916418.0,19/02/2006,Luisa
1585,1586,22/07/2005,Industrial,Venta,Tarragona,291.0,1447434.0,02/02/2006,María
1586,1587,23/07/2005,Parking,Venta,Lleida,101.0,478639.0,07/01/2006,Joaquín
1587,1588,23/07/2005,Local,Alquiler,Girona,245.0,2170945.0,14/05/2006,Jesús
1590,1591,24/07/2005,Parking,Venta,Tarragona,255.0,1627920.0,12/03/2006,Jesús
1591,1592,24/07/2005,Parking,Venta,Barcelona,207.0,1107864.0,15/05/2006,Luisa
1593,1594,25/07/2005,Local,Venta,Girona,80.0,568880.0,29/10/2005,Carmen
1594,1595,25/07/2005,Parking,Venta,Lleida,96.0,645408.0,27/05/2006,Luisa
1596,1597,26/07/2005,Parking,Venta,Lleida,256.0,1656064.0,02/02/2006,Pedro
1597,1598,26/07/2005,Industrial,Alquiler,Girona,167.0,1606206.0,11/12/2005,Joaquín
1600,1601,28/07/2005,Industrial,Venta,Lleida,136.0,1309544.0,19/11/2005,Joaquín
1601,1602,28/07/2005,Local,Alquiler,Tarragona,115.0,756355.0,16/02/2006,Pedro
1602,1603,28/07/2005,Piso,Alquiler,Barcelona,165.0,687720.0,20/02/2006,Carmen
1605,1606,31/07/2005,Piso,Alquiler,Barcelona,211.0,1951328.0,03/01/2006,Luisa
1606,1607,31/07/2005,Parking,Alquiler,Lleida,106.0,437674.0,08/12/2005,Luisa
1608,1609,01/08/2005,Local,Alquiler,Lleida,95.0,563255.0,08/11/2005,Jesús
1609,1610,01/08/2005,Piso,Venta,Lleida,245.0,2292465.0,10/06/2006,Carmen
1612,1613,03/08/2005,Industrial,Alquiler,Girona,84.0,690396.0,08/02/2006,Carmen
1616,1617,03/08/2005,Piso,Alquiler,Lleida,86.0,685592.0,29/04/2006,Pedro
1617,1618,04/08/2005,Local,Alquiler,Tarragona,135.0,990360.0,03/12/2005,Joaquín
1619,1620,04/08/2005,Parking,Alquiler,Girona,56.0,375592.0,20/02/2006,Jesús
1621,1622,04/08/2005,Industrial,Venta,Tarragona,233.0,1782683.0,28/07/2006,Pedro
1622,1623,04/08/2005,Industrial,Alquiler,Barcelona,47.0,286747.0,10/06/2006,Joaquín
1625,1626,05/08/2005,Local,Venta,Barcelona,188.0,1209216.0,14/03/2006,María
1626,1627,06/08/2005,Parking,Venta,Barcelona,245.0,1202705.0,10/12/2005,Jesús
1627,1628,06/08/2005,Parking,Venta,Girona,297.0,2440449.0,03/08/2006,Carmen
1628,1629,06/08/2005,Parking,Alquiler,Lleida,99.0,942579.0,03/03/2006,María
1630,1631,07/08/2005,Local,Alquiler,Barcelona,300.0,1900200.0,09/12/2005,Pedro
1633,1634,07/08/2005,Industrial,Venta,Girona,92.0,739864.0,28/01/2006,Luisa
1634,1635,08/08/2005,Piso,Alquiler,Barcelona,250.0,1669250.0,04/01/2006,María
1636,1637,08/08/2005,Parking,Venta,Barcelona,112.0,829808.0,29/03/2006,Joaquín
1637,1638,08/08/2005,Piso,Venta,Girona,184.0,1156808.0,26/04/2006,Carmen
1638,1639,09/08/2005,Parking,Venta,Lleida,300.0,2155200.0,05/08/2006,Jesús
1639,1640,09/08/2005,Parking,Alquiler,Tarragona,162.0,1297134.0,14/02/2006,María
1641,1642,10/08/2005,Industrial,Venta,Lleida,276.0,2667816.0,16/12/2005,Joaquín
1642,1643,10/08/2005,Piso,Alquiler,Tarragona,130.0,1246050.0,27/11/2005,Luisa
1643,1644,10/08/2005,Local,Venta,Barcelona,269.0,2384954.0,12/02/2006,María
1645,1646,11/08/2005,Parking,Venta,Girona,184.0,1147608.0,29/06/2006,Luisa
1646,1647,12/08/2005,Local,Venta,Tarragona,297.0,2888325.0,27/11/2005,Pedro
1648,1649,14/08/2005,Local,Venta,Barcelona,119.0,906780.0,21/11/2005,Carmen
1650,1651,14/08/2005,Parking,Venta,Lleida,77.0,592823.0,25/03/2006,Pedro
1652,1653,15/08/2005,Piso,Alquiler,Lleida,159.0,761928.0,05/02/2006,Carmen
1654,1655,15/08/2005,Local,Alquiler,Barcelona,82.0,375232.0,22/05/2006,Jesús
1657,1658,16/08/2005,Parking,Alquiler,Barcelona,232.0,1643256.0,22/02/2006,María
1661,1662,17/08/2005,Piso,Venta,Lleida,167.0,1423007.0,08/04/2006,Carmen
1662,1663,18/08/2005,Parking,Alquiler,Barcelona,224.0,986048.0,10/02/2006,María
1664,1665,19/08/2005,Industrial,Alquiler,Lleida,238.0,2275994.0,15/06/2006,Joaquín
1666,1667,22/08/2005,Local,Venta,Barcelona,209.0,843106.0,24/01/2006,María
1669,1670,23/08/2005,Local,Venta,Tarragona,263.0,1499889.0,08/08/2006,Pedro
1670,1671,24/08/2005,Industrial,Venta,Tarragona,236.0,1707224.0,05/02/2006,Pedro
1672,1673,26/08/2005,Industrial,Venta,Lleida,223.0,1509710.0,11/01/2006,Jesús
1674,1675,26/08/2005,Piso,Alquiler,Tarragona,216.0,2045304.0,09/04/2006,Jesús
1676,1677,27/08/2005,Industrial,Venta,Lleida,300.0,2625600.0,08/01/2006,María
1679,1680,27/08/2005,Piso,Alquiler,Lleida,70.0,615440.0,01/04/2006,Jesús
1683,1684,28/08/2005,Industrial,Alquiler,Girona,224.0,1932448.0,03/02/2006,Carmen
1684,1685,28/08/2005,Piso,Alquiler,Barcelona,254.0,1191260.0,27/07/2006,Pedro
1685,1686,28/08/2005,Piso,Venta,Lleida,97.0,765815.0,15/07/2006,María
1686,1687,29/08/2005,Parking,Alquiler,Girona,82.0,700854.0,22/04/2006,María
1687,1688,29/08/2005,Piso,Alquiler,Lleida,252.0,1923516.0,23/05/2006,Pedro
1688,1689,29/08/2005,Piso,Alquiler,Girona,108.0,581580.0,04/08/2006,Carmen
1689,1690,30/08/2005,Parking,Venta,Girona,142.0,681884.0,12/06/2006,Carmen
1691,1692,30/08/2005,Local,Venta,Lleida,78.0,391950.0,14/03/2006,Jesús
1693,1694,31/08/2005,Local,Venta,Girona,275.0,1826825.0,14/05/2006,Jesús
1695,1696,31/08/2005,Industrial,Venta,Barcelona,158.0,1473982.0,29/08/2006,Carmen
1696,1697,01/09/2005,Industrial,Venta,Girona,116.0,1143412.0,03/07/2006,María
1697,1698,02/09/2005,Industrial,Alquiler,Barcelona,213.0,1333593.0,06/04/2006,Jesús
1698,1699,03/09/2005,Industrial,Alquiler,Barcelona,202.0,1558430.0,26/01/2006,Jesús
1699,1700,03/09/2005,Parking,Venta,Barcelona,163.0,1150128.0,18/03/2006,Joaquín
1700,1701,03/09/2005,Piso,Venta,Barcelona,245.0,1517285.0,07/05/2006,Luisa
1701,1702,04/09/2005,Industrial,Alquiler,Lleida,198.0,840312.0,27/05/2006,Pedro
1702,1703,06/09/2005,Industrial,Venta,Lleida,288.0,2171520.0,28/08/2006,Carmen
1703,1704,06/09/2005,Industrial,Venta,Barcelona,161.0,827057.0,05/05/2006,María
1704,1705,06/09/2005,Local,Alquiler,Tarragona,170.0,1429020.0,14/12/2005,Pedro
1705,1706,06/09/2005,Industrial,Alquiler,Tarragona,261.0,2026404.0,05/02/2006,Carmen
1706,1707,07/09/2005,Piso,Alquiler,Tarragona,99.0,938916.0,04/09/2006,Pedro
1708,1709,07/09/2005,Parking,Alquiler,Barcelona,173.0,842683.0,30/01/2006,Joaquín
1709,1710,07/09/2005,Local,Venta,Barcelona,272.0,2074000.0,14/08/2006,Joaquín
1710,1711,08/09/2005,Local,Venta,Barcelona,299.0,1424436.0,17/01/2006,Carmen
1711,1712,08/09/2005,Parking,Alquiler,Lleida,115.0,907580.0,11/07/2006,Carmen
1712,1713,09/09/2005,Piso,Venta,Girona,201.0,1333434.0,17/02/2006,María
1714,1715,09/09/2005,Industrial,Alquiler,Tarragona,100.0,526800.0,29/04/2006,Joaquín
1716,1717,09/09/2005,Parking,Alquiler,Tarragona,153.0,824517.0,31/05/2006,María
1717,1718,09/09/2005,Local,Venta,Barcelona,218.0,1911424.0,22/07/2006,Carmen
1718,1719,10/09/2005,Industrial,Venta,Lleida,121.0,747659.0,08/03/2006,Pedro
1719,1720,10/09/2005,Local,Venta,Barcelona,254.0,1668526.0,29/12/2005,Carmen
1721,1722,10/09/2005,Piso,Alquiler,Tarragona,250.0,2478000.0,27/04/2006,Carmen
1723,1724,10/09/2005,Parking,Venta,Tarragona,270.0,1798470.0,02/03/2006,Joaquín
1724,1725,11/09/2005,Local,Alquiler,Barcelona,145.0,943805.0,17/05/2006,Luisa
1726,1727,11/09/2005,Industrial,Venta,Tarragona,271.0,2028164.0,07/01/2006,María
1727,1728,11/09/2005,Piso,Alquiler,Tarragona,240.0,1602720.0,03/06/2006,Joaquín
1730,1731,12/09/2005,Parking,Venta,Tarragona,223.0,2143922.0,20/04/2006,Jesús
1732,1733,13/09/2005,Industrial,Venta,Barcelona,140.0,864080.0,08/02/2006,Carmen
1734,1735,14/09/2005,Parking,Alquiler,Girona,258.0,1430352.0,14/01/2006,María
1735,1736,14/09/2005,Industrial,Alquiler,Tarragona,176.0,1043856.0,25/05/2006,Jesús
1736,1737,14/09/2005,Piso,Venta,Barcelona,94.0,707914.0,07/05/2006,Jesús
1738,1739,16/09/2005,Local,Alquiler,Girona,91.0,838292.0,16/04/2006,Pedro
1739,1740,16/09/2005,Local,Venta,Tarragona,145.0,598705.0,17/12/2005,María
1741,1742,17/09/2005,Parking,Venta,Girona,70.0,428190.0,20/02/2006,Jesús
1743,1744,17/09/2005,Piso,Venta,Tarragona,51.0,425646.0,18/12/2005,Luisa
1745,1746,19/09/2005,Parking,Alquiler,Barcelona,193.0,1540140.0,08/08/2006,Jesús
1746,1747,20/09/2005,Piso,Alquiler,Girona,240.0,2183760.0,27/01/2006,Jesús
1747,1748,21/09/2005,Piso,Alquiler,Barcelona,111.0,656676.0,05/02/2006,Joaquín
1748,1749,21/09/2005,Piso,Alquiler,Tarragona,123.0,873546.0,02/02/2006,Joaquín
1749,1750,21/09/2005,Local,Venta,Girona,117.0,474084.0,21/07/2006,Luisa
1750,1751,21/09/2005,Parking,Alquiler,Girona,258.0,1758786.0,24/02/2006,Jesús
1751,1752,21/09/2005,Piso,Venta,Tarragona,116.0,803300.0,13/09/2006,María
1753,1754,21/09/2005,Piso,Venta,Lleida,55.0,433235.0,23/03/2006,Carmen
1757,1758,24/09/2005,Parking,Alquiler,Lleida,47.0,403401.0,24/01/2006,María
1759,1760,25/09/2005,Local,Alquiler,Barcelona,98.0,683844.0,21/01/2006,Joaquín
1760,1761,26/09/2005,Piso,Venta,Lleida,214.0,1689316.0,17/01/2006,Carmen
1762,1763,27/09/2005,Local,Alquiler,Girona,78.0,678132.0,23/04/2006,María
1763,1764,27/09/2005,Piso,Alquiler,Barcelona,187.0,911064.0,24/02/2006,María
1764,1765,29/09/2005,Industrial,Alquiler,Barcelona,121.0,490897.0,27/09/2006,María
1766,1767,29/09/2005,Parking,Venta,Lleida,82.0,764240.0,15/01/2006,Pedro
1769,1770,01/10/2005,Piso,Venta,Barcelona,164.0,878712.0,21/01/2006,María
1770,1771,01/10/2005,Local,Alquiler,Tarragona,285.0,1779825.0,28/02/2006,María
1771,1772,01/10/2005,Industrial,Alquiler,Lleida,148.0,644688.0,22/05/2006,Jesús
1774,1775,01/10/2005,Local,Venta,Girona,53.0,446313.0,16/08/2006,Pedro
1775,1776,01/10/2005,Parking,Venta,Tarragona,229.0,2215117.0,01/08/2006,Jesús
1776,1777,02/10/2005,Local,Venta,Girona,279.0,1512738.0,08/07/2006,Luisa
1777,1778,02/10/2005,Local,Alquiler,Barcelona,204.0,1929228.0,14/05/2006,Pedro
1782,1783,03/10/2005,Piso,Venta,Lleida,300.0,1506300.0,24/04/2006,Pedro
1783,1784,03/10/2005,Parking,Alquiler,Girona,85.0,809115.0,25/05/2006,María
1786,1787,03/10/2005,Parking,Venta,Tarragona,299.0,2669472.0,10/06/2006,Joaquín
1787,1788,03/10/2005,Parking,Venta,Girona,85.0,658835.0,14/07/2006,Luisa
1789,1790,04/10/2005,Local,Venta,Girona,238.0,2184364.0,11/08/2006,Luisa
1791,1792,05/10/2005,Local,Venta,Barcelona,106.0,804540.0,02/10/2006,Pedro
1793,1794,05/10/2005,Local,Alquiler,Girona,118.0,970314.0,15/02/2006,Luisa
1797,1798,06/10/2005,Local,Alquiler,Barcelona,211.0,1522998.0,02/06/2006,Luisa
1799,1800,06/10/2005,Industrial,Venta,Lleida,160.0,1319520.0,02/08/2006,Jesús
1800,1801,06/10/2005,Piso,Venta,Tarragona,127.0,1204722.0,29/07/2006,Joaquín
1805,1806,08/10/2005,Industrial,Venta,Tarragona,264.0,1133352.0,02/02/2006,Pedro
1806,1807,09/10/2005,Local,Alquiler,Girona,211.0,1244056.0,01/09/2006,María
1807,1808,09/10/2005,Local,Venta,Lleida,129.0,735945.0,08/06/2006,Joaquín
1808,1809,11/10/2005,Local,Alquiler,Girona,151.0,1382707.0,07/05/2006,María
1809,1810,11/10/2005,Industrial,Venta,Barcelona,64.0,480384.0,15/05/2006,Carmen
1812,1813,12/10/2005,Local,Alquiler,Girona,246.0,2010312.0,21/02/2006,María
1813,1814,12/10/2005,Local,Alquiler,Barcelona,56.0,346192.0,18/04/2006,María
1814,1815,12/10/2005,Local,Alquiler,Girona,72.0,686232.0,12/09/2006,Luisa
1815,1816,12/10/2005,Industrial,Venta,Tarragona,120.0,1050000.0,05/02/2006,Pedro
1816,1817,13/10/2005,Industrial,Venta,Girona,76.0,368676.0,29/09/2006,Luisa
1817,1818,13/10/2005,Local,Venta,Lleida,255.0,2063460.0,25/05/2006,Luisa
1819,1820,14/10/2005,Industrial,Venta,Lleida,122.0,497272.0,16/08/2006,Luisa
1822,1823,15/10/2005,Parking,Alquiler,Barcelona,271.0,2334123.0,02/08/2006,Joaquín
1823,1824,15/10/2005,Local,Alquiler,Lleida,257.0,2136184.0,18/04/2006,Jesús
1824,1825,15/10/2005,Piso,Venta,Girona,262.0,2390750.0,11/03/2006,Pedro
1827,1828,16/10/2005,Local,Venta,Barcelona,214.0,1687604.0,22/01/2006,Luisa
1828,1829,17/10/2005,Industrial,Alquiler,Lleida,159.0,724563.0,27/08/2006,Jesús
1831,1832,18/10/2005,Piso,Alquiler,Lleida,211.0,1284568.0,26/08/2006,Carmen
1832,1833,18/10/2005,Piso,Alquiler,Lleida,71.0,388583.0,18/01/2006,Jesús
1835,1836,20/10/2005,Parking,Alquiler,Barcelona,133.0,745864.0,01/06/2006,María
1836,1837,20/10/2005,Parking,Alquiler,Lleida,46.0,237176.0,08/08/2006,María
1840,1841,22/10/2005,Local,Alquiler,Tarragona,49.0,452417.0,19/06/2006,Luisa
1841,1842,22/10/2005,Industrial,Venta,Lleida,254.0,2299208.0,05/09/2006,Pedro
1842,1843,22/10/2005,Industrial,Alquiler,Tarragona,98.0,955500.0,10/07/2006,Luisa
1843,1844,23/10/2005,Parking,Alquiler,Tarragona,107.0,658157.0,16/03/2006,Pedro
1845,1846,26/10/2005,Local,Alquiler,Lleida,205.0,1597360.0,15/10/2006,Carmen
1849,1850,28/10/2005,Parking,Alquiler,Barcelona,218.0,991900.0,28/05/2006,Jesús
1850,1851,28/10/2005,Parking,Venta,Tarragona,162.0,957582.0,24/03/2006,Joaquín
1851,1852,28/10/2005,Piso,Alquiler,Girona,164.0,1421060.0,28/10/2006,Luisa
1852,1853,28/10/2005,Industrial,Alquiler,Barcelona,224.0,1422624.0,12/03/2006,Luisa
1856,1857,30/10/2005,Local,Venta,Lleida,254.0,2394204.0,19/08/2006,María
1857,1858,30/10/2005,Parking,Alquiler,Lleida,103.0,536733.0,28/10/2006,María
1861,1862,02/11/2005,Parking,Venta,Barcelona,249.0,2221329.0,12/05/2006,Pedro
1866,1867,03/11/2005,Parking,Venta,Tarragona,111.0,514596.0,27/05/2006,Luisa
1868,1869,04/11/2005,Piso,Venta,Girona,259.0,1074332.0,09/02/2006,Joaquín
1871,1872,05/11/2005,Industrial,Alquiler,Girona,233.0,1644747.0,05/05/2006,Carmen
1872,1873,05/11/2005,Parking,Alquiler,Tarragona,122.0,1162172.0,26/02/2006,Luisa
1873,1874,07/11/2005,Piso,Venta,Lleida,128.0,706560.0,16/04/2006,Carmen
1875,1876,08/11/2005,Local,Alquiler,Lleida,191.0,1370998.0,07/09/2006,Joaquín
1877,1878,08/11/2005,Local,Venta,Girona,170.0,974610.0,18/08/2006,María
1878,1879,08/11/2005,Piso,Venta,Tarragona,59.0,265913.0,13/05/2006,Luisa
1880,1881,09/11/2005,Piso,Alquiler,Tarragona,157.0,1174203.0,09/04/2006,Pedro
1882,1883,09/11/2005,Parking,Alquiler,Girona,156.0,1508988.0,18/09/2006,Jesús
1883,1884,10/11/2005,Local,Alquiler,Barcelona,246.0,2216214.0,17/04/2006,María
1886,1887,13/11/2005,Parking,Venta,Barcelona,156.0,692484.0,19/02/2006,Pedro
1888,1889,13/11/2005,Piso,Alquiler,Lleida,74.0,341584.0,16/04/2006,Luisa
1890,1891,13/11/2005,Local,Alquiler,Barcelona,89.0,499735.0,19/08/2006,María
1891,1892,13/11/2005,Industrial,Venta,Tarragona,154.0,1380764.0,04/05/2006,Carmen
1893,1894,14/11/2005,Parking,Venta,Girona,46.0,426880.0,16/05/2006,Luisa
1898,1899,16/11/2005,Industrial,Alquiler,Barcelona,114.0,878940.0,18/10/2006,Luisa
1899,1900,16/11/2005,Local,Venta,Tarragona,277.0,1116587.0,01/10/2006,Carmen
1900,1901,17/11/2005,Piso,Alquiler,Tarragona,161.0,917378.0,04/05/2006,Carmen
1902,1903,19/11/2005,Parking,Venta,Barcelona,145.0,1213505.0,05/11/2006,Pedro
1904,1905,19/11/2005,Local,Alquiler,Lleida,87.0,756900.0,26/05/2006,Carmen
1905,1906,20/11/2005,Local,Alquiler,Tarragona,90.0,416430.0,01/11/2006,Jesús
1907,1908,21/11/2005,Parking,Venta,Lleida,51.0,472668.0,04/04/2006,María
1908,1909,21/11/2005,Parking,Alquiler,Tarragona,119.0,508606.0,17/08/2006,Carmen
1911,1912,22/11/2005,Industrial,Venta,Girona,95.0,783370.0,04/09/2006,Jesús
1912,1913,22/11/2005,Industrial,Alquiler,Tarragona,287.0,1926344.0,18/06/2006,María
1913,1914,22/11/2005,Local,Alquiler,Lleida,161.0,914641.0,11/04/2006,Joaquín
1914,1915,22/11/2005,Industrial,Alquiler,Lleida,177.0,1736901.0,24/10/2006,María
1916,1917,23/11/2005,Local,Venta,Tarragona,58.0,426010.0,09/03/2006,Joaquín
1917,1918,23/11/2005,Parking,Venta,Girona,45.0,301815.0,19/10/2006,Joaquín
1923,1924,25/11/2005,Parking,Alquiler,Tarragona,295.0,2613405.0,23/11/2006,Carmen
1924,1925,25/11/2005,Industrial,Alquiler,Barcelona,276.0,1817736.0,14/09/2006,Joaquín
1926,1927,26/11/2005,Parking,Alquiler,Girona,46.0,187680.0,13/11/2006,Luisa
1927,1928,26/11/2005,Piso,Alquiler,Tarragona,179.0,1674903.0,30/04/2006,Jesús
1928,1929,26/11/2005,Piso,Alquiler,Girona,96.0,854496.0,28/03/2006,Pedro
1929,1930,26/11/2005,Industrial,Alquiler,Tarragona,276.0,1539252.0,20/09/2006,Pedro
1931,1932,27/11/2005,Local,Venta,Girona,88.0,795696.0,24/05/2006,María
1932,1933,27/11/2005,Industrial,Alquiler,Barcelona,180.0,1688040.0,07/07/2006,Luisa
1933,1934,28/11/2005,Industrial,Alquiler,Tarragona,105.0,1021230.0,17/09/2006,Carmen
1934,1935,28/11/2005,Industrial,Alquiler,Tarragona,80.0,405280.0,29/03/2006,Carmen
1935,1936,28/11/2005,Piso,Venta,Barcelona,249.0,1780350.0,14/03/2006,Luisa
1937,1938,29/11/2005,Local,Venta,Tarragona,154.0,783860.0,10/05/2006,Carmen
1938,1939,29/11/2005,Industrial,Alquiler,Girona,137.0,693631.0,21/07/2006,Carmen
1939,1940,30/11/2005,Industrial,Venta,Girona,102.0,941154.0,11/08/2006,Pedro
1943,1944,01/12/2005,Local,Alquiler,Girona,210.0,1527120.0,17/06/2006,Jesús
1944,1945,03/12/2005,Local,Venta,Lleida,264.0,1545720.0,09/06/2006,Luisa
1945,1946,03/12/2005,Piso,Alquiler,Barcelona,264.0,2147112.0,10/05/2006,Joaquín
1946,1947,03/12/2005,Piso,Alquiler,Lleida,176.0,1189936.0,12/08/2006,Carmen
1948,1949,05/12/2005,Piso,Venta,Barcelona,85.0,693515.0,31/03/2006,Luisa
1949,1950,05/12/2005,Industrial,Venta,Barcelona,67.0,324213.0,10/04/2006,Luisa
1950,1951,05/12/2005,Industrial,Alquiler,Girona,162.0,753786.0,26/09/2006,Jesús
1952,1953,06/12/2005,Parking,Alquiler,Girona,250.0,2103000.0,13/09/2006,Jesús
1953,1954,06/12/2005,Industrial,Venta,Lleida,264.0,1346136.0,25/10/2006,Joaquín
1955,1956,07/12/2005,Industrial,Venta,Girona,202.0,1028382.0,07/05/2006,Pedro
1957,1958,09/12/2005,Parking,Alquiler,Lleida,296.0,1536832.0,22/08/2006,Joaquín
1959,1960,09/12/2005,Industrial,Venta,Tarragona,287.0,2446962.0,10/11/2006,María
1963,1964,13/12/2005,Piso,Venta,Girona,116.0,804344.0,29/04/2006,María
1964,1965,13/12/2005,Parking,Alquiler,Lleida,57.0,293949.0,06/11/2006,Pedro
1965,1966,13/12/2005,Local,Venta,Barcelona,66.0,270996.0,04/07/2006,Luisa
1967,1968,15/12/2005,Local,Venta,Lleida,218.0,1732446.0,05/10/2006,Jesús
1968,1969,16/12/2005,Piso,Venta,Barcelona,259.0,1842785.0,19/07/2006,María
1972,1973,17/12/2005,Parking,Venta,Girona,67.0,490507.0,01/04/2006,María
1973,1974,17/12/2005,Parking,Alquiler,Girona,57.0,387828.0,25/03/2006,Luisa
1975,1976,17/12/2005,Local,Venta,Barcelona,165.0,1393095.0,15/12/2006,Carmen
1976,1977,18/12/2005,Local,Alquiler,Tarragona,207.0,1395387.0,18/05/2006,Luisa
1978,1979,20/12/2005,Industrial,Alquiler,Barcelona,238.0,2136288.0,01/09/2006,María
1979,1980,20/12/2005,Local,Venta,Lleida,281.0,2671748.0,18/12/2006,Carmen
1980,1981,20/12/2005,Local,Alquiler,Girona,49.0,425565.0,06/05/2006,Joaquín
1981,1982,21/12/2005,Piso,Venta,Barcelona,248.0,1036392.0,03/12/2006,Luisa
1984,1985,21/12/2005,Piso,Venta,Tarragona,289.0,2789428.0,29/04/2006,Pedro
1986,1987,21/12/2005,Parking,Alquiler,Girona,139.0,875978.0,04/05/2006,Jesús
1987,1988,22/12/2005,Industrial,Alquiler,Girona,210.0,1770930.0,20/04/2006,María
1991,1992,22/12/2005,Industrial,Venta,Lleida,116.0,984144.0,04/06/2006,Luisa
1992,1993,23/12/2005,Local,Venta,Girona,299.0,2110342.0,13/04/2006,Jesús
1994,1995,23/12/2005,Local,Alquiler,Barcelona,267.0,2263626.0,04/07/2006,Pedro
1995,1996,23/12/2005,Industrial,Venta,Tarragona,178.0,1642584.0,18/12/2006,Luisa
1997,1998,24/12/2005,Local,Venta,Tarragona,264.0,2303928.0,17/04/2006,Luisa
1998,1999,24/12/2005,Piso,Venta,Tarragona,243.0,1693710.0,23/05/2006,Pedro
2002,2003,26/12/2005,Piso,Alquiler,Tarragona,300.0,1432500.0,21/06/2006,María
2004,2005,26/12/2005,Industrial,Alquiler,Lleida,142.0,629628.0,20/04/2006,Luisa
2005,2006,27/12/2005,Parking,Venta,Girona,272.0,1774528.0,21/06/2006,Jesús
2008,2009,27/12/2005,Parking,Alquiler,Tarragona,137.0,927627.0,05/12/2006,Pedro
2009,2010,27/12/2005,Piso,Venta,Barcelona,158.0,1040746.0,25/09/2006,Luisa
